DateTime,Time (s),Position (m),Temperature (C),,,,,,,
05/13/2020 03:06:36 pm,18405,0.1751,72.1,,,,,,,
05/13/2020 03:06:46 pm,18415,0.1711,72,,,,,,,
05/13/2020 03:06:56 pm,18425,0.1749,72.2,,,,,,,
05/13/2020 03:07:06 pm,18435,0.1689,72,,,,,,,
05/13/2020 03:07:16 pm,18445,0.1698,72,,,,,,,
05/13/2020 03:07:26 pm,18455,0.171,72,,,,,,,
05/13/2020 03:07:36 pm,18465,0.1692,72,,,,,,,
05/13/2020 03:07:46 pm,18475,0.1692,71.9,,,,,,,
05/13/2020 03:07:56 pm,18485,0.1741,72.1,,,,,,,
05/13/2020 03:08:06 pm,18495,0.1711,72,,,,,,,
05/13/2020 03:08:16 pm,18505,0.1691,72.1,,,,,,,
05/13/2020 03:08:26 pm,18515,0.1715,72.1,,,,,,,
05/13/2020 03:08:36 pm,18525,0.1718,71.7,,,,,,,
05/13/2020 03:08:46 pm,18535,0.1691,71.8,,,,,,,
05/13/2020 03:08:56 pm,18545,0.1782,72,,,,,,,
05/13/2020 03:09:06 pm,18555,0.1744,72.3,,,,,,,
05/13/2020 03:09:16 pm,18565,0.1768,72.2,,,,,,,
05/13/2020 03:09:26 pm,18575,0.1686,72.4,,,,,,,
05/13/2020 03:09:36 pm,18585,0.1684,72.2,,,,,,,
05/13/2020 03:09:46 pm,18595,0.1706,72.4,,,,,,,
05/13/2020 03:09:56 pm,18605,0.1748,72.1,,,,,,,
05/13/2020 03:10:06 pm,18615,0.1744,72,,,,,,,
05/13/2020 03:10:16 pm,18625,0.1694,72,,,,,,,
05/13/2020 03:10:26 pm,18635,0.1674,72,,,,,,,
05/13/2020 03:10:36 pm,18645,0.1773,72.1,,,,,,,
05/13/2020 03:10:46 pm,18655,0.1754,72.3,,,,,,,
05/13/2020 03:10:56 pm,18665,0.1739,72,,,,,,,
05/13/2020 03:11:06 pm,18675,0.1703,72.3,,,,,,,
05/13/2020 03:11:16 pm,18685,0.1729,72.5,,,,,,,
05/13/2020 03:11:26 pm,18695,0.1699,72,,,,,,,
05/13/2020 03:11:36 pm,18705,0.1751,71.8,,,,,,,
05/13/2020 03:11:46 pm,18715,0.1717,72,,,,,,,
05/13/2020 03:11:56 pm,18725,0.1754,72.2,,,,,,,
05/13/2020 03:12:06 pm,18735,0.171,71.8,,,,,,,
05/13/2020 03:12:16 pm,18745,0.1692,71.9,,,,,,,
05/13/2020 03:12:26 pm,18755,0.1686,72.2,,,,,,,
05/13/2020 03:12:36 pm,18765,0.1686,71.9,,,,,,,
05/13/2020 03:12:46 pm,18775,0.1748,72.3,,,,,,,
05/13/2020 03:12:56 pm,18785,0.1718,72.3,,,,,,,
05/13/2020 03:13:06 pm,18795,0.1662,72.3,,,,,,,
05/13/2020 03:13:16 pm,18805,0.1703,72.2,,,,,,,
05/13/2020 03:13:26 pm,18815,0.1765,72.1,,,,,,,
05/13/2020 03:13:36 pm,18825,0.1748,71.8,,,,,,,
05/13/2020 03:13:46 pm,18835,0.1699,72,,,,,,,
05/13/2020 03:13:56 pm,18845,0.1751,71.8,,,,,,,
05/13/2020 03:14:06 pm,18855,0.173,71.9,,,,,,,
05/13/2020 03:14:16 pm,18865,0.1705,71.8,,,,,,,
05/13/2020 03:14:26 pm,18875,0.1766,72,,,,,,,
05/13/2020 03:14:36 pm,18885,0.1773,72.2,,,,,,,
05/13/2020 03:14:46 pm,18895,0.1758,71.8,,,,,,,
05/13/2020 03:14:56 pm,18905,0.1753,71.9,,,,,,,
05/13/2020 03:15:06 pm,18915,0.1744,71.8,,,,,,,
05/13/2020 03:15:16 pm,18925,0.1746,71.9,,,,,,,
05/13/2020 03:15:26 pm,18935,0.1754,71.9,,,,,,,
05/13/2020 03:15:36 pm,18945,0.1687,72.1,,,,,,,
05/13/2020 03:15:46 pm,18955,0.1718,72.2,,,,,,,
05/13/2020 03:15:56 pm,18965,0.1718,72.1,,,,,,,
05/13/2020 03:16:06 pm,18975,0.1732,71.9,,,,,,,
05/13/2020 03:16:16 pm,18985,0.1705,72.1,,,,,,,
05/13/2020 03:16:26 pm,18995,0.1729,72,,,,,,,
05/13/2020 03:16:36 pm,19005,0.1705,72.3,,,,,,,
05/13/2020 03:16:46 pm,19015,0.1703,71.9,,,,,,,
05/13/2020 03:16:56 pm,19025,0.1723,72.1,,,,,,,
05/13/2020 03:17:06 pm,19035,0.1727,72,,,,,,,
05/13/2020 03:17:16 pm,19045,0.1718,72,,,,,,,
05/13/2020 03:17:26 pm,19055,0.1689,72,,,,,,,
05/13/2020 03:17:36 pm,19065,0.1706,72.4,,,,,,,
05/13/2020 03:17:46 pm,19075,0.1725,72.1,,,,,,,
05/13/2020 03:17:56 pm,19085,0.1718,72.3,,,,,,,
05/13/2020 03:18:06 pm,19095,0.1694,72.4,,,,,,,
05/13/2020 03:18:16 pm,19105,0.1699,72.1,,,,,,,
05/13/2020 03:18:26 pm,19115,0.172,72.3,,,,,,,
05/13/2020 03:18:36 pm,19125,0.1694,72,,,,,,,
05/13/2020 03:18:46 pm,19135,0.1705,72.2,,,,,,,
05/13/2020 03:18:56 pm,19145,0.1751,72.1,,,,,,,
05/13/2020 03:19:06 pm,19155,0.1765,72.4,,,,,,,
05/13/2020 03:19:16 pm,19165,0.1768,71.8,,,,,,,
05/13/2020 03:19:26 pm,19175,0.1729,72.1,,,,,,,
05/13/2020 03:19:36 pm,19185,0.1749,72,,,,,,,
05/13/2020 03:19:46 pm,19195,0.1699,72.2,,,,,,,
05/13/2020 03:19:56 pm,19205,0.1723,72,,,,,,,
05/13/2020 03:20:06 pm,19215,0.1732,72.2,,,,,,,
05/13/2020 03:20:16 pm,19225,0.1711,72.1,,,,,,,
05/13/2020 03:20:26 pm,19235,0.1727,72.1,,,,,,,
05/13/2020 03:20:36 pm,19245,0.1698,72.3,,,,,,,
05/13/2020 03:20:46 pm,19255,0.1723,72,,,,,,,
05/13/2020 03:20:56 pm,19265,0.1782,72.2,,,,,,,
05/13/2020 03:21:06 pm,19275,0.172,71.9,,,,,,,
05/13/2020 03:21:16 pm,19285,0.1717,72.3,,,,,,,
05/13/2020 03:21:26 pm,19295,0.1725,72.1,,,,,,,
05/13/2020 03:21:36 pm,19305,0.1732,72,,,,,,,
05/13/2020 03:21:46 pm,19315,0.172,72.3,,,,,,,
05/13/2020 03:21:56 pm,19325,0.173,72.4,,,,,,,
05/13/2020 03:22:06 pm,19335,0.1703,72.4,,,,,,,
05/13/2020 03:22:16 pm,19345,0.1775,72.2,,,,,,,
05/13/2020 03:22:26 pm,19355,0.1737,72.2,,,,,,,
05/13/2020 03:22:36 pm,19365,0.1758,72.2,,,,,,,
05/13/2020 03:22:46 pm,19375,0.1768,72.2,,,,,,,
05/13/2020 03:22:56 pm,19385,0.1706,72,,,,,,,
05/13/2020 03:23:06 pm,19395,0.1765,71.8,,,,,,,
05/13/2020 03:23:16 pm,19405,0.1753,71.8,,,,,,,
05/13/2020 03:23:26 pm,19415,0.176,72,,,,,,,
05/13/2020 03:23:36 pm,19425,0.1699,71.7,,,,,,,
05/13/2020 03:23:46 pm,19435,0.176,71.9,,,,,,,
05/13/2020 03:23:56 pm,19445,0.1699,71.9,,,,,,,
05/13/2020 03:24:06 pm,19455,0.1677,71.9,,,,,,,
05/13/2020 03:24:16 pm,19465,0.1715,72.1,,,,,,,
05/13/2020 03:24:26 pm,19475,0.1777,71.9,,,,,,,
05/13/2020 03:24:36 pm,19485,0.1703,72,,,,,,,
05/13/2020 03:24:46 pm,19495,0.1711,72,,,,,,,
05/13/2020 03:24:56 pm,19505,0.1686,71.7,,,,,,,
05/13/2020 03:25:06 pm,19515,0.171,72,,,,,,,
05/13/2020 03:25:16 pm,19525,0.171,72,,,,,,,
05/13/2020 03:25:26 pm,19535,0.1705,72.1,,,,,,,
05/13/2020 03:25:36 pm,19545,0.1686,72.3,,,,,,,
05/13/2020 03:25:46 pm,19555,0.172,72.4,,,,,,,
05/13/2020 03:25:56 pm,19565,0.1734,72.3,,,,,,,
05/13/2020 03:26:06 pm,19575,0.1699,72.1,,,,,,,
05/13/2020 03:26:16 pm,19585,0.1718,72.4,,,,,,,
05/13/2020 03:26:26 pm,19595,0.1778,72.3,,,,,,,
05/13/2020 03:26:36 pm,19605,0.1717,72.2,,,,,,,
05/13/2020 03:26:46 pm,19615,0.1766,72,,,,,,,
05/13/2020 03:26:56 pm,19625,0.1717,72.2,,,,,,,
05/13/2020 03:27:06 pm,19635,0.1692,72,,,,,,,
05/13/2020 03:27:16 pm,19645,0.177,72.3,,,,,,,
05/13/2020 03:27:26 pm,19655,0.1687,72.4,,,,,,,
05/13/2020 03:27:36 pm,19665,0.1735,72,,,,,,,
05/13/2020 03:27:46 pm,19675,0.1723,72,,,,,,,
05/13/2020 03:27:56 pm,19685,0.1694,72,,,,,,,
05/13/2020 03:28:06 pm,19695,0.1756,72.2,,,,,,,
05/13/2020 03:28:16 pm,19705,0.1699,72.2,,,,,,,
05/13/2020 03:28:26 pm,19715,0.1727,72.7,,,,,,,
05/13/2020 03:28:36 pm,19725,0.1703,72.1,,,,,,,
05/13/2020 03:28:46 pm,19735,0.1765,72.1,,,,,,,
05/13/2020 03:28:56 pm,19745,0.1727,72.2,,,,,,,
05/13/2020 03:29:06 pm,19755,0.1734,72.4,,,,,,,
05/13/2020 03:29:16 pm,19765,0.1766,72.3,,,,,,,
05/13/2020 03:29:26 pm,19775,0.1722,72.1,,,,,,,
05/13/2020 03:29:36 pm,19785,0.1718,72.4,,,,,,,
05/13/2020 03:29:46 pm,19795,0.1763,72.2,,,,,,,
05/13/2020 03:29:56 pm,19805,0.1763,72.2,,,,,,,
05/13/2020 03:30:06 pm,19815,0.1761,72,,,,,,,
05/13/2020 03:30:16 pm,19825,0.1706,71.8,,,,,,,
05/13/2020 03:30:26 pm,19835,0.1713,71.8,,,,,,,
05/13/2020 03:30:36 pm,19845,0.1758,72,,,,,,,
05/13/2020 03:30:46 pm,19855,0.1735,72,,,,,,,
05/13/2020 03:30:56 pm,19865,0.1799,71.8,,,,,,,
05/13/2020 03:31:06 pm,19875,0.1698,72.1,,,,,,,
05/13/2020 03:31:16 pm,19885,0.1727,71.9,,,,,,,
05/13/2020 03:31:26 pm,19895,0.1727,71.8,,,,,,,
05/13/2020 03:31:36 pm,19905,0.1746,71.8,,,,,,,
05/13/2020 03:31:46 pm,19915,0.1708,71.9,,,,,,,
05/13/2020 03:31:56 pm,19925,0.1705,72,,,,,,,
05/13/2020 03:32:06 pm,19935,0.1698,72.2,,,,,,,
05/13/2020 03:32:16 pm,19945,0.1701,72.1,,,,,,,
05/13/2020 03:32:26 pm,19955,0.1722,72.1,,,,,,,
05/13/2020 03:32:36 pm,19965,0.1722,72.3,,,,,,,
05/13/2020 03:32:46 pm,19975,0.1718,72.4,,,,,,,
05/13/2020 03:32:56 pm,19985,0.1706,72.3,,,,,,,
05/13/2020 03:33:06 pm,19995,0.1713,72.6,,,,,,,
05/13/2020 03:33:16 pm,20005,0.1734,72.5,,,,,,,
05/13/2020 03:33:26 pm,20015,0.1768,72.4,,,,,,,
05/13/2020 03:33:36 pm,20025,0.1715,72.7,,,,,,,
05/13/2020 03:33:46 pm,20035,0.1777,72.6,,,,,,,
05/13/2020 03:33:56 pm,20045,0.1775,72.6,,,,,,,
05/13/2020 03:34:06 pm,20055,0.177,72.5,,,,,,,
05/13/2020 03:34:16 pm,20065,0.1734,72.3,,,,,,,
05/13/2020 03:34:26 pm,20075,0.171,72.3,,,,,,,
05/13/2020 03:34:36 pm,20085,0.1742,72.4,,,,,,,
05/13/2020 03:34:46 pm,20095,0.1792,72.2,,,,,,,
05/13/2020 03:34:56 pm,20105,0.171,72.4,,,,,,,
05/13/2020 03:35:06 pm,20115,0.176,72,,,,,,,
05/13/2020 03:35:16 pm,20125,0.1773,72.4,,,,,,,
05/13/2020 03:35:26 pm,20135,0.1737,72.3,,,,,,,
05/13/2020 03:35:36 pm,20145,0.1775,72.1,,,,,,,
05/13/2020 03:35:46 pm,20155,0.173,72.6,,,,,,,
05/13/2020 03:35:56 pm,20165,0.1708,72.3,,,,,,,
05/13/2020 03:36:06 pm,20175,0.1763,72.2,,,,,,,
05/13/2020 03:36:16 pm,20185,0.1734,72.3,,,,,,,
05/13/2020 03:36:26 pm,20195,0.1765,72.6,,,,,,,
05/13/2020 03:36:36 pm,20205,0.171,72.4,,,,,,,
05/13/2020 03:36:46 pm,20215,0.1708,72.3,,,,,,,
05/13/2020 03:36:56 pm,20225,0.1706,72.4,,,,,,,
05/13/2020 03:37:06 pm,20235,0.1739,72.7,,,,,,,
05/13/2020 03:37:16 pm,20245,0.1563,72.4,,,,,,,
05/13/2020 03:37:26 pm,20255,0.1744,72.4,,,,,,,
05/13/2020 03:37:36 pm,20265,0.173,72.5,,,,,,,
05/13/2020 03:37:46 pm,20275,0.171,72.7,,,,,,,
05/13/2020 03:37:56 pm,20285,0.1708,72.3,,,,,,,
05/13/2020 03:38:06 pm,20295,0.1708,72.5,,,,,,,
05/13/2020 03:38:16 pm,20305,0.1718,72.5,,,,,,,
05/13/2020 03:38:26 pm,20315,0.1777,72.1,,,,,,,
05/13/2020 03:38:36 pm,20325,0.176,72.1,,,,,,,
05/13/2020 03:38:46 pm,20335,0.1737,72.3,,,,,,,
05/13/2020 03:38:56 pm,20345,0.1754,72.2,,,,,,,
05/13/2020 03:39:06 pm,20355,0.1725,72.2,,,,,,,
05/13/2020 03:39:16 pm,20365,0.1796,72.1,,,,,,,
05/13/2020 03:39:26 pm,20375,0.1749,72.1,,,,,,,
05/13/2020 03:39:36 pm,20385,0.1778,72.3,,,,,,,
05/13/2020 03:39:46 pm,20395,0.1732,72.3,,,,,,,
05/13/2020 03:39:56 pm,20405,0.1753,72.4,,,,,,,
05/13/2020 03:40:06 pm,20415,0.1723,72.2,,,,,,,
05/13/2020 03:40:16 pm,20425,0.1742,72,,,,,,,
05/13/2020 03:40:26 pm,20435,0.1727,72,,,,,,,
05/13/2020 03:40:36 pm,20445,0.1713,72.4,,,,,,,
05/13/2020 03:40:46 pm,20455,0.1735,72.5,,,,,,,
05/13/2020 03:40:56 pm,20465,0.1717,72.4,,,,,,,
05/13/2020 03:41:06 pm,20475,0.1723,72.1,,,,,,,
05/13/2020 03:41:16 pm,20485,0.172,72.3,,,,,,,
05/13/2020 03:41:26 pm,20495,0.172,72.6,,,,,,,
05/13/2020 03:41:36 pm,20505,0.1775,72.5,,,,,,,
05/13/2020 03:41:46 pm,20515,0.1754,72.4,,,,,,,
05/13/2020 03:41:56 pm,20525,0.172,72.4,,,,,,,
05/13/2020 03:42:06 pm,20535,0.1777,72.2,,,,,,,
05/13/2020 03:42:16 pm,20545,0.1718,72.2,,,,,,,
05/13/2020 03:42:26 pm,20555,0.1768,72.3,,,,,,,
05/13/2020 03:42:36 pm,20565,0.1713,72.2,,,,,,,
05/13/2020 03:42:46 pm,20575,0.172,72.2,,,,,,,
05/13/2020 03:42:56 pm,20585,0.1701,72,,,,,,,
05/13/2020 03:43:06 pm,20595,0.1748,72.2,,,,,,,
05/13/2020 03:43:16 pm,20605,0.1717,72.3,,,,,,,
05/13/2020 03:43:26 pm,20615,0.1737,72.3,,,,,,,
05/13/2020 03:43:36 pm,20625,0.1775,72.2,,,,,,,
05/13/2020 03:43:46 pm,20635,0.1723,72.5,,,,,,,
05/13/2020 03:43:56 pm,20645,0.1758,72.3,,,,,,,
05/13/2020 03:44:06 pm,20655,0.1713,72.5,,,,,,,
05/13/2020 03:44:16 pm,20665,0.1722,72.4,,,,,,,
05/13/2020 03:44:26 pm,20675,0.1708,72.4,,,,,,,
05/13/2020 03:44:36 pm,20685,0.1718,72.4,,,,,,,
05/13/2020 03:44:46 pm,20695,0.1686,72.4,,,,,,,
05/13/2020 03:44:56 pm,20705,0.1735,72.4,,,,,,,
05/13/2020 03:45:06 pm,20715,0.1715,72.6,,,,,,,
05/13/2020 03:45:16 pm,20725,0.1775,72.6,,,,,,,
05/13/2020 03:45:26 pm,20735,0.1768,72.3,,,,,,,
05/13/2020 03:45:36 pm,20745,0.1748,72.5,,,,,,,
05/13/2020 03:45:46 pm,20755,0.1713,72.5,,,,,,,
05/13/2020 03:45:56 pm,20765,0.1751,72.7,,,,,,,
05/13/2020 03:46:06 pm,20775,0.1778,72.6,,,,,,,
05/13/2020 03:46:16 pm,20785,0.1744,72.5,,,,,,,
05/13/2020 03:46:26 pm,20795,0.1718,72.6,,,,,,,
05/13/2020 03:46:36 pm,20805,0.178,72.4,,,,,,,
05/13/2020 03:46:46 pm,20815,0.1741,72,,,,,,,
05/13/2020 03:46:56 pm,20825,0.1713,72.4,,,,,,,
05/13/2020 03:47:06 pm,20835,0.1777,72.2,,,,,,,
05/13/2020 03:47:16 pm,20845,0.1749,72.2,,,,,,,
05/13/2020 03:47:26 pm,20855,0.1778,72.2,,,,,,,
05/13/2020 03:47:36 pm,20865,0.1827,72.4,,,,,,,
05/13/2020 03:47:46 pm,20875,0.1725,72.7,,,,,,,
05/13/2020 03:47:56 pm,20885,0.1778,72.3,,,,,,,
05/13/2020 03:48:06 pm,20895,0.1735,72.6,,,,,,,
05/13/2020 03:48:16 pm,20905,0.1715,72.4,,,,,,,
05/13/2020 03:48:26 pm,20915,0.1777,72.5,,,,,,,
05/13/2020 03:48:36 pm,20925,0.1748,72.5,,,,,,,
05/13/2020 03:48:46 pm,20935,0.1735,72.4,,,,,,,
05/13/2020 03:48:56 pm,20945,0.1718,72.6,,,,,,,
05/13/2020 03:49:06 pm,20955,0.1739,72.7,,,,,,,
05/13/2020 03:49:16 pm,20965,0.1778,72.7,,,,,,,
05/13/2020 03:49:26 pm,20975,0.177,72.7,,,,,,,
05/13/2020 03:49:36 pm,20985,0.1777,72.4,,,,,,,
05/13/2020 03:49:46 pm,20995,0.1732,72.4,,,,,,,
05/13/2020 03:49:56 pm,21005,0.1768,72.5,,,,,,,
05/13/2020 03:50:06 pm,21015,0.1772,72.6,,,,,,,
05/13/2020 03:50:16 pm,21025,0.1789,72.4,,,,,,,
05/13/2020 03:50:26 pm,21035,0.1741,72.7,,,,,,,
05/13/2020 03:50:36 pm,21045,0.1717,72.4,,,,,,,
05/13/2020 03:50:46 pm,21055,0.1711,72.4,,,,,,,
05/13/2020 03:50:56 pm,21065,0.1751,72.6,,,,,,,
05/13/2020 03:51:06 pm,21075,0.1754,72.5,,,,,,,
05/13/2020 03:51:16 pm,21085,0.1746,72.4,,,,,,,
05/13/2020 03:51:26 pm,21095,0.172,72.5,,,,,,,
05/13/2020 03:51:36 pm,21105,0.172,72.6,,,,,,,
05/13/2020 03:51:46 pm,21115,0.1749,72.6,,,,,,,
05/13/2020 03:51:56 pm,21125,0.1796,72.5,,,,,,,
05/13/2020 03:52:06 pm,21135,0.172,72.6,,,,,,,
05/13/2020 03:52:16 pm,21145,0.1722,72.6,,,,,,,
05/13/2020 03:52:26 pm,21155,0.1744,72.7,,,,,,,
05/13/2020 03:52:36 pm,21165,0.1782,73,,,,,,,
05/13/2020 03:52:46 pm,21175,0.1794,72.9,,,,,,,
05/13/2020 03:52:56 pm,21185,0.1756,72.7,,,,,,,
05/13/2020 03:53:06 pm,21195,0.173,72.8,,,,,,,
05/13/2020 03:53:16 pm,21205,0.1732,72.8,,,,,,,
05/13/2020 03:53:26 pm,21215,0.176,72.7,,,,,,,
05/13/2020 03:53:36 pm,21225,0.1789,72.5,,,,,,,
05/13/2020 03:53:46 pm,21235,0.1777,72.6,,,,,,,
05/13/2020 03:53:56 pm,21245,0.1749,72.5,,,,,,,
05/13/2020 03:54:06 pm,21255,0.1809,72.7,,,,,,,
05/13/2020 03:54:16 pm,21265,0.1732,72.4,,,,,,,
05/13/2020 03:54:26 pm,21275,0.1768,72.5,,,,,,,
05/13/2020 03:54:36 pm,21285,0.1789,72.4,,,,,,,
05/13/2020 03:54:46 pm,21295,0.1754,72.1,,,,,,,
05/13/2020 03:54:56 pm,21305,0.1744,72.1,,,,,,,
05/13/2020 03:55:06 pm,21315,0.1713,72.2,,,,,,,
05/13/2020 03:55:16 pm,21325,0.1777,72.2,,,,,,,
05/13/2020 03:55:26 pm,21335,0.1734,72.7,,,,,,,
05/13/2020 03:55:36 pm,21345,0.1792,72.7,,,,,,,
05/13/2020 03:55:46 pm,21355,0.1729,72.6,,,,,,,
05/13/2020 03:55:56 pm,21365,0.1744,72.4,,,,,,,
05/13/2020 03:56:06 pm,21375,0.1784,72.4,,,,,,,
05/13/2020 03:56:16 pm,21385,0.1753,72.5,,,,,,,
05/13/2020 03:56:26 pm,21395,0.1722,72.4,,,,,,,
05/13/2020 03:56:36 pm,21405,0.1741,72.3,,,,,,,
05/13/2020 03:56:46 pm,21415,0.1791,72.6,,,,,,,
05/13/2020 03:56:56 pm,21425,0.1794,72.6,,,,,,,
05/13/2020 03:57:06 pm,21435,0.1792,72.7,,,,,,,
05/13/2020 03:57:16 pm,21445,0.183,72.9,,,,,,,
05/13/2020 03:57:26 pm,21455,0.1751,72.6,,,,,,,
05/13/2020 03:57:36 pm,21465,0.1739,72.7,,,,,,,
05/13/2020 03:57:46 pm,21475,0.1754,72.4,,,,,,,
05/13/2020 03:57:56 pm,21485,0.1761,73,,,,,,,
05/13/2020 03:58:06 pm,21495,0.1735,72.6,,,,,,,
05/13/2020 03:58:16 pm,21505,0.1744,72.7,,,,,,,
05/13/2020 03:58:26 pm,21515,0.1797,72.5,,,,,,,
05/13/2020 03:58:36 pm,21525,0.1741,72.3,,,,,,,
05/13/2020 03:58:46 pm,21535,0.1727,72.4,,,,,,,
05/13/2020 03:58:56 pm,21545,0.1808,72.7,,,,,,,
05/13/2020 03:59:06 pm,21555,0.1723,72.4,,,,,,,
05/13/2020 03:59:16 pm,21565,0.1756,72.3,,,,,,,
05/13/2020 03:59:26 pm,21575,0.1756,72.3,,,,,,,
05/13/2020 03:59:36 pm,21585,0.1729,72.5,,,,,,,
05/13/2020 03:59:46 pm,21595,0.1735,72.6,,,,,,,
05/13/2020 03:59:56 pm,21605,0.1818,72.4,,,,,,,
05/13/2020 04:00:06 pm,21615,0.173,72.3,,,,,,,
05/13/2020 04:00:16 pm,21625,0.1806,72.6,,,,,,,
05/13/2020 04:00:26 pm,21635,0.1742,72.4,,,,,,,
05/13/2020 04:00:36 pm,21645,0.1725,72.5,,,,,,,
05/13/2020 04:00:46 pm,21655,0.1751,72.7,,,,,,,
05/13/2020 04:00:56 pm,21665,0.1725,72.7,,,,,,,
05/13/2020 04:01:06 pm,21675,0.1794,72.7,,,,,,,
05/13/2020 04:01:16 pm,21685,0.176,72.9,,,,,,,
05/13/2020 04:01:26 pm,21695,0.1811,72.9,,,,,,,
05/13/2020 04:01:36 pm,21705,0.1797,72.7,,,,,,,
05/13/2020 04:01:46 pm,21715,0.1796,72.6,,,,,,,
05/13/2020 04:01:56 pm,21725,0.1737,72.4,,,,,,,
05/13/2020 04:02:06 pm,21735,0.1758,72.5,,,,,,,
05/13/2020 04:02:16 pm,21745,0.1722,72.5,,,,,,,
05/13/2020 04:02:26 pm,21755,0.1761,72.8,,,,,,,
05/13/2020 04:02:36 pm,21765,0.1761,72.5,,,,,,,
05/13/2020 04:02:46 pm,21775,0.1813,72.5,,,,,,,
05/13/2020 04:02:56 pm,21785,0.1746,72.4,,,,,,,
05/13/2020 04:03:06 pm,21795,0.1796,72.7,,,,,,,
05/13/2020 04:03:16 pm,21805,0.1729,72.7,,,,,,,
05/13/2020 04:03:26 pm,21815,0.1756,72.4,,,,,,,
05/13/2020 04:03:36 pm,21825,0.1791,72.4,,,,,,,
05/13/2020 04:03:46 pm,21835,0.1735,72.5,,,,,,,
05/13/2020 04:03:56 pm,21845,0.176,72.5,,,,,,,
05/13/2020 04:04:06 pm,21855,0.1792,72.6,,,,,,,
05/13/2020 04:04:16 pm,21865,0.1794,72.7,,,,,,,
05/13/2020 04:04:26 pm,21875,0.1823,72.7,,,,,,,
05/13/2020 04:04:36 pm,21885,0.1744,73,,,,,,,
05/13/2020 04:04:46 pm,21895,0.1801,72.9,,,,,,,
05/13/2020 04:04:56 pm,21905,0.1766,72.8,,,,,,,
05/13/2020 04:05:06 pm,21915,0.1742,72.9,,,,,,,
05/13/2020 04:05:16 pm,21925,0.1792,72.9,,,,,,,
05/13/2020 04:05:26 pm,21935,0.1792,73.1,,,,,,,
05/13/2020 04:05:36 pm,21945,0.1758,72.7,,,,,,,
05/13/2020 04:05:46 pm,21955,0.177,72.6,,,,,,,
05/13/2020 04:05:56 pm,21965,0.173,72.7,,,,,,,
05/13/2020 04:06:06 pm,21975,0.178,72.6,,,,,,,
05/13/2020 04:06:16 pm,21985,0.1742,72.7,,,,,,,
05/13/2020 04:06:26 pm,21995,0.1741,72.6,,,,,,,
05/13/2020 04:06:36 pm,22005,0.1749,72.3,,,,,,,
05/13/2020 04:06:46 pm,22015,0.1808,72.3,,,,,,,
05/13/2020 04:06:56 pm,22025,0.1811,72.7,,,,,,,
05/13/2020 04:07:06 pm,22035,0.1761,72.6,,,,,,,
05/13/2020 04:07:16 pm,22045,0.1749,72.6,,,,,,,
05/13/2020 04:07:26 pm,22055,0.1799,72.6,,,,,,,
05/13/2020 04:07:36 pm,22065,0.1799,72.7,,,,,,,
05/13/2020 04:07:46 pm,22075,0.1811,72.6,,,,,,,
05/13/2020 04:07:56 pm,22085,0.1828,72.7,,,,,,,
05/13/2020 04:08:06 pm,22095,0.1815,72.3,,,,,,,
05/13/2020 04:08:16 pm,22105,0.1801,72.5,,,,,,,
05/13/2020 04:08:26 pm,22115,0.1763,72.9,,,,,,,
05/13/2020 04:08:36 pm,22125,0.1796,72.6,,,,,,,
05/13/2020 04:08:46 pm,22135,0.1744,72.9,,,,,,,
05/13/2020 04:08:56 pm,22145,0.1777,72.7,,,,,,,
05/13/2020 04:09:06 pm,22155,0.1804,72.8,,,,,,,
05/13/2020 04:09:16 pm,22165,0.1718,72.5,,,,,,,
05/13/2020 04:09:26 pm,22175,0.1744,72.9,,,,,,,
05/13/2020 04:09:36 pm,22185,0.1794,72.5,,,,,,,
05/13/2020 04:09:46 pm,22195,0.1749,72.6,,,,,,,
05/13/2020 04:09:56 pm,22205,0.1808,72.3,,,,,,,
05/13/2020 04:10:06 pm,22215,0.1758,72.3,,,,,,,
05/13/2020 04:10:16 pm,22225,0.1813,72.3,,,,,,,
05/13/2020 04:10:26 pm,22235,0.1815,72.3,,,,,,,
05/13/2020 04:10:36 pm,22245,0.1806,72.3,,,,,,,
05/13/2020 04:10:46 pm,22255,0.1821,72.1,,,,,,,
05/13/2020 04:10:56 pm,22265,0.1737,72.3,,,,,,,
05/13/2020 04:11:06 pm,22275,0.1806,72.6,,,,,,,
05/13/2020 04:11:16 pm,22285,0.1744,72.4,,,,,,,
05/13/2020 04:11:26 pm,22295,0.1803,72.5,,,,,,,
05/13/2020 04:11:36 pm,22305,0.1761,72.3,,,,,,,
05/13/2020 04:11:46 pm,22315,0.1811,72.7,,,,,,,
